"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,1.6,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,1.4,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,1.4,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,1.6,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1.6,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.5,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.4,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.3,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,2.1,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,2.1,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,2.1,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,2.1,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,2,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,1.8,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1.8,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,1.8,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1.8,,
"BEL","Belgium","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.8,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.6,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.6,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.6,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.6,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.7,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.7,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.8,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.9,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,1,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1.1,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,1.1,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1.1,,
"NZL","New Zealand","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.1,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0,,
"FIN","Finland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.1,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.1,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.1,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.2,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.2,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.2,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.2,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.2,,
"KOR","Korea","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.2,,
"CHE","Switzerland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.5,,
"CHE","Switzerland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.4,,
"CHE","Switzerland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.4,,
"CHE","Switzerland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.4,,
"CHE","Switzerland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.5,,
"CHE","Switzerland","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.5,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.7,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.8,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.9,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.9,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.9,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1,,
"DEU","Germany","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.1,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,2.1,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,2.1,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,2.5,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,2.7,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,3.1,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,3.2,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,3,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,3.1,,
"CZE","Czech Republic","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,3.1,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.1,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.1,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.1,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.2,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.2,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.2,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.2,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.2,,
"CAN","Canada","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.2,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.2,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.2,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.1,,
"USA","United States","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.1,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.3,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.3,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.4,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.4,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.5,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.5,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.5,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.6,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.6,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.6,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.5,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.5,,
"ESP","Spain","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.5,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.9,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.9,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.9,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,1,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,1,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,1,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,1.1,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,1.2,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,1.3,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1.4,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,1.4,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1.4,,
"GBR","United Kingdom","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.4,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,3.6,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,3.7,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,3.7,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,3.5,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,3.7,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,3.6,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,3.6,,
"FRA","France","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,3.7,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.5,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.7,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.7,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.7,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.7,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.6,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.7,,
"ITA","Italy","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.7,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,1,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.8,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.9,,
"ISR","Israel","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.1,,
"PRT","Portugal","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.4,,
"PRT","Portugal","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.7,,
"PRT","Portugal","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.8,,
